College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST,district
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",AD,Artificial Intelligence And Data Science,143.5,0,0,121.5,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",BM,Bio Medical Engineering,137.5,0,89,103.5,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",CS,Computer Science And Engineering,144.5,106.5,128,125,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",EC,Electronics And Communication Engineering,127,0,0,116.5,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",EE,Electrical And Electronics Engineering,114.5,0,0,101.5,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",IT,Information Technology,143.5,0,0,117.5,0,0,0,Thiruvallur
1238,"Grt Institute Of Engineering And Technology, Grt Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani, Thiruvallur-631209.",ME,Mechanical Engineering,96.5,0,0,0,0,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",AD,Artificial Intelligence And Data Science,124.5,0,0,0,0,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",AM,Computer Science And Engineering (Ai And Machine Learning),134.5,101.5,0,116,111,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",CS,Computer Science And Engineering,136.5,0,123.5,0,0,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",EC,Electronics And Communication Engineering,114.5,0,0,0,0,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",EE,Electrical And Electronics Engineering,97,0,88.5,0,88,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",IT,Information Technology,108.5,0,107.5,0,0,0,0,Thiruvallur
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",ME,Mechanical Engineering,112,0,0,0,0,0,0,Thiruvallur
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",AD,Artificial Intelligence And Data Science,111.5,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",CE,Civil  Engineering,0,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",CS,Computer Science And Engineering,103.5,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",EC,Electronics And Communication Engineering,0,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",IT,Information Technology,0,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Chennai
1243,"Madha Institute Of Engineering And Technology, Irandaam Kattalai, Sadhananthapuram, Thandalam Post, Chennai-600122.",SC,Computer Science And Engineering (Cyber Security),0,0,0,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",AD,Artificial Intelligence And Data Science,146,0,145.5,113,112,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",AM,Computer Science And Engineering (Ai And Machine Learning),143,0,142,99,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",CB,Computer Science And Bussiness System,148.5,0,0,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",CE,Civil  Engineering,118,0,86,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",CS,Computer Science And Engineering,162.5,123,160.5,125,114,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",EA,Electronics And Communication (Advanced Communication Technology),113,0,112.5,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",EC,Electronics And Communication Engineering,135.5,0,133.5,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",EE,Electrical And Electronics Engineering,116.5,0,104,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",EV,Electronics Engineering (Vlsi Design And Technology),104,0,88,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",IT,Information Technology,146.5,82.5,0,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",ME,Mechanical Engineering,116.5,0,0,0,0,0,0,Chennai
1301,"Mohamed Sathak A J College Of Engineering (Autonomous), #34, Rajiv Gandhi Road(Omr), It Highway, Siruseri, Egattur, Chennai-603103.",SC,Computer Science And Engineering (Cyber Security),140,112,0,113.5,0,0,0,Chennai
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",AD,Artificial Intelligence And Data Science,136.5,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",AG,Agricultural Engineering,0,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",BT,Bio Technology,115,0,100,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CB,Computer Science And Bussiness System,113.5,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CS,Computer Science And Engineering,139,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",EC,Electronics And Communication Engineering,119.5,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",EE,Electrical And Electronics Engineering,91,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",IT,Information Technology,128.5,0,0,0,0,0,0,Kanchipuram
1303,"Anand Institute Of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Kanchipuram
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AD,Artificial Intelligence And Data Science,180.5,175,174.5,171.3333333,146.5,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AM,Computer Science And Engineering (Ai And Machine Learning),178.5,174,175,170,153.5,0,112,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AU,Automobile Engineering,146,142,133,142,120,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BM,Bio Medical Engineering,173,159,169.67,148.5,132.5,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BT,Bio Technology,170,162,148,153,134,122.5,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CB,Computer Science And Bussiness System,173.5,171.5,171,169.5,146,122.5,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CD,Computer Science And Design,175.5,170,173.5,168.5,145.5,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CE,Civil  Engineering,159,130,0,132,120,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CS,Computer Science And Engineering,183.5,178,177,175.5,156,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",EC,Electronics And Communication Engineering,179.5,175,176,169,142.5,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",EE,Electrical And Electronics Engineering,171,165.5,162.5,160.5,135,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",IT,Information Technology,178.5,174.5,176,171.5,148,84.5,114.5,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",ME,Mechanical Engineering,160,149,120,145,124.5,0,97.5,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",RM,Robotics And Automation,173,167.5,170,150.5,136.5,0,0,Chennai
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",SC,Computer Science And Engineering (Cyber Security),179,176.5,174,172.5,151,104,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AD,Artificial Intelligence And Data Science,166,160,148.5,154,129,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AM,Computer Science And Engineering (Ai And Machine Learning),161.5,157,152.5,152,122.5,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AO,Aerospace Engineering,168.5,150.5,0,96.5,111.5,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",BT,Bio Technology,149.5,144.5,0,127.5,122,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",CS,Computer Science And Engineering,167,161,152,159,132,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",EC,Electronics And Communication Engineering,161.5,155.5,144.5,152,113.5,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",EE,Electrical And Electronics Engineering,155,150,138.5,140,108.5,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",IT,Information Technology,163,157,148,154.5,125,0,0,Chennai
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",ME,Mechanical Engineering,139,94.5,0,115,0,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",AD,Artificial Intelligence And Data Science,165,149.5,157.5,151.5,118.5,141,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",AM,Computer Science And Engineering (Ai And Machine Learning),155,144,154.5,143.5,122.5,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",BM,Bio Medical Engineering,136.5,0,0,0,0,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",CB,Computer Science And Bussiness System,155,143.5,137.5,141,128,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",CS,Computer Science And Engineering,159.5,150,154.5,146.5,132,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",EC,Electronics And Communication Engineering,156,143,0,142,123,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",EE,Electrical And Electronics Engineering,152.5,139,0,126,114.5,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",IT,Information Technology,156,146.5,152.5,144.5,127.5,0,0,Chennai
1307,"Jerusalem College Of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",SC,Computer Science And Engineering (Cyber Security),152,142,146.5,139,112,0,0,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",AD,Artificial Intelligence And Data Science,172,166,170,163.5,142.5,134.5,0,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",CE,Civil  Engineering,128,0,110.5,0,0,0,0,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",CS,Computer Science And Engineering,179.5,173.5,172.5,165,164,132,133,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",EC,Electronics And Communication Engineering,172.5,165.5,169.5,161.5,132,116,0,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",EE,Electrical And Electronics Engineering,160.5,154,143,146,117.5,0,0,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",IT,Information Technology,172.5,167.5,170.5,162.5,146.5,112.5,112,Chennai
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",ME,Mechanical Engineering,149,125,113,120.5,118.5,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",AD,Artificial Intelligence And Data Science,154,136.5,125,135.5,112,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CB,Computer Science And Bussiness System,147,0,0,125,0,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CE,Civil  Engineering,0,0,0,0,0,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CS,Computer Science And Engineering,164,142.5,125,151,114.5,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",EC,Electronics And Communication Engineering,142,116.5,134.5,109.5,107,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",IT,Information Technology,151.5,129,139.5,129.5,0,0,0,Chennai
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Chennai
1311,"Kcg College Of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AD,Artificial Intelligence And Data Science,168,164,162.5,159.5,138,0,0,Chennai
1311,"Kcg College Of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AE,Aeronautical Engineering,165.5,158,159,149,123.5,0,0,Chennai
1311,"Kcg College Of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AO,Aerospace Engineering,178.5,164,148,167.5,150.5,0,0,Chennai
